date,time,message
8/26/2017,29:51.5,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 15%"
8/26/2017,29:51.5,push upgrade progress: 23%
8/26/2017,29:51.5,"upgrade manager state 3, progress: 0.400000"
8/26/2017,29:52.9,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 20%"
8/26/2017,29:52.9,push upgrade progress: 23%
8/26/2017,29:52.9,"upgrade manager state 3, progress: 0.400000"
8/26/2017,29:54.2,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 25%"
8/26/2017,29:54.2,push upgrade progress: 24%
8/26/2017,29:54.2,"upgrader state: 3, progress: 0.40"
8/26/2017,29:54.2,"group upgrader state: 3, progress: 0.40"
8/26/2017,29:54.2,"upgrade manager state 3, progress: 0.400000"
8/26/2017,29:55.4,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 30%"
8/26/2017,29:55.4,push upgrade progress: 24%
8/26/2017,29:55.4,"upgrade manager state 3, progress: 0.400000"
8/26/2017,29:56.8,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 35%"
8/26/2017,29:56.8,push upgrade progress: 24%
8/26/2017,29:56.8,"upgrade manager state 3, progress: 0.400000"
8/26/2017,29:58.1,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 40%"
8/26/2017,29:58.1,push upgrade progress: 24%
8/26/2017,29:58.1,"upgrader state: 3, progress: 0.40"
8/26/2017,29:58.1,"group upgrader state: 3, progress: 0.40"
8/26/2017,29:58.1,"upgrade manager state 3, progress: 0.400000"
8/26/2017,29:59.3,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 45%"
8/26/2017,29:59.3,push upgrade progress: 24%
8/26/2017,29:59.3,"upgrade manager state 3, progress: 0.400000"
8/26/2017,30:00.7,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 50%"
8/26/2017,30:00.7,push upgrade progress: 24%
8/26/2017,30:00.7,"upgrade manager state 3, progress: 0.400000"
8/26/2017,30:01.9,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 55%"
8/26/2017,30:01.9,push upgrade progress: 24%
8/26/2017,30:01.9,"upgrader state: 3, progress: 0.40"
8/26/2017,30:01.9,"group upgrader state: 3, progress: 0.40"
8/26/2017,30:01.9,"upgrade manager state 3, progress: 0.400000"
8/26/2017,30:03.9,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 55%"
8/26/2017,30:03.9,push upgrade progress: 24%
8/26/2017,30:03.9,"upgrade manager state 3, progress: 0.400000"
8/26/2017,30:05.9,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 55%"
8/26/2017,30:05.9,push upgrade progress: 24%
8/26/2017,30:05.9,"upgrader state: 3, progress: 0.40"
8/26/2017,30:05.9,"group upgrader state: 3, progress: 0.40"
8/26/2017,30:05.9,"upgrade manager state 3, progress: 0.400000"
8/26/2017,30:07.9,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 55%"
8/26/2017,30:07.9,push upgrade progress: 24%
8/26/2017,30:07.9,"upgrade manager state 3, progress: 0.400000"
8/26/2017,30:09.9,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 55%"
8/26/2017,30:09.9,push upgrade progress: 24%
8/26/2017,30:09.9,"upgrader state: 3, progress: 0.40"
8/26/2017,30:09.9,"group upgrader state: 3, progress: 0.40"
8/26/2017,30:09.9,"upgrade manager state 3, progress: 0.400000"
8/26/2017,30:11.2,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrade Completed. (code 0), progress: 100%"
8/26/2017,30:11.2,push upgrade progress: 26%
8/26/2017,30:11.2,"upgrade manager state 3, progress: 0.408000"
8/26/2017,30:13.2,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrade Completed. (code 0), progress: 100%"
8/26/2017,30:13.2,push upgrade progress: 26%
8/26/2017,30:13.2,"upgrader state: 3, progress: 0.41"
8/26/2017,30:13.2,"group upgrader state: 3, progress: 0.41"
8/26/2017,30:13.2,"upgrade manager state 3, progress: 0.408000"
8/26/2017,30:14.2,"sub module info: modueID: 0xa3, firmwareVersion: 34.10.00.21, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:14.2,push upgrade progress: 26%
8/26/2017,30:14.2,"upgrade manager state 3, progress: 0.408000"
8/26/2017,30:16.2,"sub module info: modueID: 0xa3, firmwareVersion: 34.10.00.21, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:16.2,push upgrade progress: 26%
8/26/2017,30:16.2,"upgrader state: 3, progress: 0.41"
8/26/2017,30:16.2,"group upgrader state: 3, progress: 0.41"
8/26/2017,30:16.2,"upgrade manager state 3, progress: 0.408000"
8/26/2017,30:16.3,"sub module info: modueID: 0xa3, firmwareVersion: 34.10.00.21, state:Version Match. (code 5), progress: 100%"
8/26/2017,30:16.3,push upgrade progress: 29%
8/26/2017,30:18.3,"sub module info: modueID: 0xa3, firmwareVersion: 34.10.00.21, state:Version Match. (code 5), progress: 100%"
8/26/2017,30:18.3,push upgrade progress: 29%
8/26/2017,30:18.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:19.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:19.3,push upgrade progress: 29%
8/26/2017,30:19.3,"upgrader state: 3, progress: 0.43"
8/26/2017,30:19.3,"group upgrader state: 3, progress: 0.43"
8/26/2017,30:19.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:21.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:21.3,push upgrade progress: 29%
8/26/2017,30:21.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:23.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:23.3,push upgrade progress: 29%
8/26/2017,30:23.3,"upgrader state: 3, progress: 0.43"
8/26/2017,30:23.3,"group upgrader state: 3, progress: 0.43"
8/26/2017,30:23.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:25.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:25.3,push upgrade progress: 29%
8/26/2017,30:25.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:27.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:27.3,push upgrade progress: 29%
8/26/2017,30:27.3,"upgrader state: 3, progress: 0.43"
8/26/2017,30:27.3,"group upgrader state: 3, progress: 0.43"
8/26/2017,30:27.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:29.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:29.3,push upgrade progress: 29%
8/26/2017,30:29.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:31.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:31.3,push upgrade progress: 29%
8/26/2017,30:31.3,"upgrader state: 3, progress: 0.43"
8/26/2017,30:31.3,"group upgrader state: 3, progress: 0.43"
8/26/2017,30:31.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:33.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:33.3,push upgrade progress: 29%
8/26/2017,30:33.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:35.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:35.3,push upgrade progress: 29%
8/26/2017,30:35.3,"upgrader state: 3, progress: 0.43"
8/26/2017,30:35.3,"group upgrader state: 3, progress: 0.43"
8/26/2017,30:35.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:37.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:37.3,push upgrade progress: 29%
8/26/2017,30:37.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:39.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:39.3,push upgrade progress: 29%
8/26/2017,30:39.3,"upgrader state: 3, progress: 0.43"
8/26/2017,30:39.3,"group upgrader state: 3, progress: 0.43"
8/26/2017,30:39.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:41.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:41.3,push upgrade progress: 29%
8/26/2017,30:41.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:43.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:43.3,push upgrade progress: 29%
8/26/2017,30:43.3,"upgrader state: 3, progress: 0.43"
8/26/2017,30:43.3,"group upgrader state: 3, progress: 0.43"
8/26/2017,30:43.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:45.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,30:45.3,push upgrade progress: 29%
8/26/2017,30:45.3,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:45.8,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 5%"
8/26/2017,30:45.8,push upgrade progress: 29%
8/26/2017,30:47.8,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 5%"
8/26/2017,30:47.8,push upgrade progress: 29%
8/26/2017,30:47.8,"upgrader state: 3, progress: 0.43"
8/26/2017,30:47.8,"group upgrader state: 3, progress: 0.43"
8/26/2017,30:47.8,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:47.8,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 10%"
8/26/2017,30:47.8,push upgrade progress: 29%
8/26/2017,30:49.8,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 10%"
8/26/2017,30:49.8,push upgrade progress: 29%
8/26/2017,30:49.8,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:49.8,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 15%"
8/26/2017,30:49.8,push upgrade progress: 29%
8/26/2017,30:51.8,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 15%"
8/26/2017,30:51.8,push upgrade progress: 29%
8/26/2017,30:51.8,"upgrader state: 3, progress: 0.43"
8/26/2017,30:51.8,"group upgrader state: 3, progress: 0.43"
8/26/2017,30:51.8,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:52.1,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 20%"
8/26/2017,30:52.1,push upgrade progress: 29%
8/26/2017,30:54.1,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 20%"
8/26/2017,30:54.1,push upgrade progress: 29%
8/26/2017,30:54.1,"upgrade manager state 3, progress: 0.432000"
8/26/2017,30:54.1,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 25%"
8/26/2017,30:54.1,push upgrade progress: 30%
8/26/2017,30:56.1,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 25%"
8/26/2017,30:56.1,push upgrade progress: 30%
8/26/2017,30:56.1,"upgrader state: 3, progress: 0.44"
8/26/2017,30:56.1,"group upgrader state: 3, progress: 0.44"
8/26/2017,30:56.1,"upgrade manager state 3, progress: 0.440000"
8/26/2017,30:56.1,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 30%"
8/26/2017,30:56.1,push upgrade progress: 30%
8/26/2017,30:58.1,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 30%"
8/26/2017,30:58.1,push upgrade progress: 30%
8/26/2017,30:58.1,"upgrade manager state 3, progress: 0.440000"
8/26/2017,30:58.4,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 35%"
8/26/2017,30:58.4,push upgrade progress: 30%
8/26/2017,31:00.4,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 35%"
8/26/2017,31:00.4,push upgrade progress: 30%
8/26/2017,31:00.4,"upgrader state: 3, progress: 0.44"
8/26/2017,31:00.4,"group upgrader state: 3, progress: 0.44"
8/26/2017,31:00.4,"upgrade manager state 3, progress: 0.440000"
8/26/2017,31:00.4,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 40%"
8/26/2017,31:00.4,push upgrade progress: 30%
8/26/2017,31:02.4,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 40%"
8/26/2017,31:02.4,push upgrade progress: 30%
8/26/2017,31:02.4,"upgrade manager state 3, progress: 0.440000"
8/26/2017,31:02.4,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 45%"
8/26/2017,31:02.4,push upgrade progress: 30%
8/26/2017,31:04.4,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 45%"
8/26/2017,31:04.4,push upgrade progress: 30%
8/26/2017,31:04.4,"upgrader state: 3, progress: 0.44"
8/26/2017,31:04.4,"group upgrader state: 3, progress: 0.44"
8/26/2017,31:04.4,"upgrade manager state 3, progress: 0.440000"
8/26/2017,31:04.7,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 50%"
8/26/2017,31:04.7,push upgrade progress: 31%
8/26/2017,31:06.7,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 50%"
8/26/2017,31:06.7,push upgrade progress: 31%
8/26/2017,31:06.7,"upgrade manager state 3, progress: 0.448000"
8/26/2017,31:06.7,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 55%"
8/26/2017,31:06.7,push upgrade progress: 31%
8/26/2017,31:08.7,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 55%"
8/26/2017,31:08.7,push upgrade progress: 31%
8/26/2017,31:08.7,"upgrader state: 3, progress: 0.45"
8/26/2017,31:08.7,"group upgrader state: 3, progress: 0.45"
8/26/2017,31:08.7,"upgrade manager state 3, progress: 0.448000"
8/26/2017,31:10.7,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 55%"
8/26/2017,31:10.7,push upgrade progress: 31%
8/26/2017,31:10.7,"upgrade manager state 3, progress: 0.448000"
8/26/2017,31:12.7,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 55%"
8/26/2017,31:12.7,push upgrade progress: 31%
8/26/2017,31:12.7,"upgrader state: 3, progress: 0.45"
8/26/2017,31:12.7,"group upgrader state: 3, progress: 0.45"
8/26/2017,31:12.7,"upgrade manager state 3, progress: 0.448000"
8/26/2017,31:14.7,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 55%"
8/26/2017,31:14.7,push upgrade progress: 31%
8/26/2017,31:14.7,"upgrade manager state 3, progress: 0.448000"
8/26/2017,31:16.7,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 55%"
8/26/2017,31:16.7,push upgrade progress: 31%
8/26/2017,31:16.7,"upgrader state: 3, progress: 0.45"
8/26/2017,31:16.7,"group upgrader state: 3, progress: 0.45"
8/26/2017,31:16.7,"upgrade manager state 3, progress: 0.448000"
8/26/2017,31:18.7,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 55%"
8/26/2017,31:18.7,push upgrade progress: 31%
8/26/2017,31:18.7,"upgrade manager state 3, progress: 0.448000"
8/26/2017,31:19.8,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Version Match. (code 5), progress: 100%"
8/26/2017,31:19.8,push upgrade progress: 32%
8/26/2017,31:19.8,"upgrader state: 3, progress: 0.46"
8/26/2017,31:19.8,"group upgrader state: 3, progress: 0.46"
8/26/2017,31:19.8,"upgrade manager state 3, progress: 0.456000"
8/26/2017,31:21.8,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Version Match. (code 5), progress: 100%"
8/26/2017,31:21.8,push upgrade progress: 32%
8/26/2017,31:21.8,"upgrade manager state 3, progress: 0.456000"
8/26/2017,31:22.8,"sub module info: modueID: 0xa9, firmwareVersion: 01.00.01.04, state:Upgrading. (code 1), progress: 0%"
8/26/2017,31:22.8,push upgrade progress: 32%
8/26/2017,31:22.8,"upgrader state: 3, progress: 0.46"
8/26/2017,31:22.8,"group upgrader state: 3, progress: 0.46"
8/26/2017,31:22.8,"upgrade manager state 3, progress: 0.456000"
8/26/2017,31:22.9,"sub module info: modueID: 0xa9, firmwareVersion: 01.00.01.04, state:Upgrading. (code 1), progress: 25%"
8/26/2017,31:22.9,push upgrade progress: 33%
8/26/2017,31:24.8,"sub module info: modueID: 0xa9, firmwareVersion: 01.00.01.04, state:Upgrading. (code 1), progress: 25%"
8/26/2017,31:24.8,push upgrade progress: 33%
8/26/2017,31:24.8,"upgrade manager state 3, progress: 0.464000"
8/26/2017,31:26.5,"sub module info: modueID: 0xa9, firmwareVersion: 01.00.01.04, state:Version Match. (code 5), progress: 100%"
8/26/2017,31:26.5,push upgrade progress: 36%
8/26/2017,31:26.5,"upgrader state: 3, progress: 0.49"
8/26/2017,31:26.5,"group upgrader state: 3, progress: 0.49"
8/26/2017,31:26.5,"upgrade manager state 3, progress: 0.488000"
8/26/2017,31:28.5,"sub module info: modueID: 0xa9, firmwareVersion: 01.00.01.04, state:Version Match. (code 5), progress: 100%"
8/26/2017,31:28.5,push upgrade progress: 36%
8/26/2017,31:28.5,"upgrade manager state 3, progress: 0.488000"
8/26/2017,31:29.6,"sub module info: modueID: 0x0c, firmwareVersion: 01.02.00.46, state:Upgrading. (code 1), progress: 0%"
8/26/2017,31:29.6,push upgrade progress: 36%
8/26/2017,31:29.6,"upgrader state: 3, progress: 0.49"
8/26/2017,31:29.6,"group upgrader state: 3, progress: 0.49"
8/26/2017,31:29.6,"upgrade manager state 3, progress: 0.488000"
8/26/2017,31:31.6,"sub module info: modueID: 0x0c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,31:31.6,push upgrade progress: 39%
8/26/2017,31:31.6,"upgrade manager state 3, progress: 0.512000"
8/26/2017,31:33.6,"sub module info: modueID: 0x0c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,31:33.6,push upgrade progress: 39%
8/26/2017,31:33.6,"upgrader state: 3, progress: 0.51"
8/26/2017,31:33.6,"group upgrader state: 3, progress: 0.51"
8/26/2017,31:33.6,"upgrade manager state 3, progress: 0.512000"
8/26/2017,31:34.6,"sub module info: modueID: 0x2c, firmwareVersion: 01.02.00.46, state:Upgrading. (code 1), progress: 0%"
8/26/2017,31:34.6,push upgrade progress: 39%
8/26/2017,31:34.6,"upgrade manager state 3, progress: 0.512000"
8/26/2017,31:36.6,"sub module info: modueID: 0x2c, firmwareVersion: 01.02.00.46, state:Upgrading. (code 1), progress: 0%"
8/26/2017,31:36.6,push upgrade progress: 39%
8/26/2017,31:36.6,"upgrader state: 3, progress: 0.51"
8/26/2017,31:36.6,"group upgrader state: 3, progress: 0.51"
8/26/2017,31:36.6,"upgrade manager state 3, progress: 0.512000"
8/26/2017,31:36.7,"sub module info: modueID: 0x2c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,31:36.7,push upgrade progress: 42%
8/26/2017,31:38.6,"sub module info: modueID: 0x2c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,31:38.6,push upgrade progress: 42%
8/26/2017,31:38.6,"upgrade manager state 3, progress: 0.536000"
8/26/2017,31:39.7,"sub module info: modueID: 0x4c, firmwareVersion: 01.02.00.46, state:Upgrading. (code 1), progress: 0%"
8/26/2017,31:39.7,push upgrade progress: 42%
8/26/2017,31:39.7,"upgrader state: 3, progress: 0.54"
8/26/2017,31:39.7,"group upgrader state: 3, progress: 0.54"
8/26/2017,31:39.7,"upgrade manager state 3, progress: 0.536000"
8/26/2017,31:41.7,"sub module info: modueID: 0x4c, firmwareVersion: 01.02.00.46, state:Upgrading. (code 1), progress: 0%"
8/26/2017,31:41.7,push upgrade progress: 42%
8/26/2017,31:41.7,"upgrade manager state 3, progress: 0.536000"
8/26/2017,31:41.7,"sub module info: modueID: 0x4c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,31:41.7,push upgrade progress: 45%
8/26/2017,31:43.7,"sub module info: modueID: 0x4c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,31:43.7,push upgrade progress: 45%
8/26/2017,31:43.7,"upgrader state: 3, progress: 0.56"
8/26/2017,31:43.7,"group upgrader state: 3, progress: 0.56"
8/26/2017,31:43.7,"upgrade manager state 3, progress: 0.560000"
8/26/2017,31:45.1,"sub module info: modueID: 0x6c, firmwareVersion: 01.02.00.46, state:Upgrading. (code 1), progress: 0%"
8/26/2017,31:45.1,push upgrade progress: 45%
8/26/2017,31:45.1,"upgrade manager state 3, progress: 0.560000"
8/26/2017,31:46.8,"sub module info: modueID: 0x6c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,31:46.8,push upgrade progress: 48%
8/26/2017,31:46.8,"upgrader state: 3, progress: 0.58"
8/26/2017,31:46.8,"group upgrader state: 3, progress: 0.58"
8/26/2017,31:46.8,"upgrade manager state 3, progress: 0.584000"
8/26/2017,31:48.8,"sub module info: modueID: 0x6c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,31:48.8,push upgrade progress: 48%
8/26/2017,31:48.8,"upgrade manager state 3, progress: 0.584000"
8/26/2017,31:49.9,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.32, state:Upgrading. (code 1), progress: 0%"
8/26/2017,31:49.9,push upgrade progress: 48%
8/26/2017,31:49.9,"upgrader state: 3, progress: 0.58"
8/26/2017,31:49.9,"group upgrader state: 3, progress: 0.58"
8/26/2017,31:49.9,"upgrade manager state 3, progress: 0.584000"
8/26/2017,31:51.9,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.32, state:Upgrading. (code 1), progress: 0%"
8/26/2017,31:51.9,push upgrade progress: 48%
8/26/2017,31:51.9,"upgrade manager state 3, progress: 0.584000"
8/26/2017,31:53.9,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.32, state:Upgrading. (code 1), progress: 0%"
8/26/2017,31:53.9,push upgrade progress: 48%
8/26/2017,31:53.9,"upgrader state: 3, progress: 0.58"
8/26/2017,31:53.9,"group upgrader state: 3, progress: 0.58"
8/26/2017,31:53.9,"upgrade manager state 3, progress: 0.584000"
8/26/2017,31:55.9,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.32, state:Upgrading. (code 1), progress: 0%"
8/26/2017,31:55.9,push upgrade progress: 48%
8/26/2017,31:55.9,"upgrade manager state 3, progress: 0.584000"
8/26/2017,31:57.9,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.32, state:Upgrading. (code 1), progress: 0%"
8/26/2017,31:57.9,push upgrade progress: 48%
8/26/2017,31:57.9,"upgrader state: 3, progress: 0.58"
8/26/2017,31:57.9,"group upgrader state: 3, progress: 0.58"
8/26/2017,31:57.9,"upgrade manager state 3, progress: 0.584000"
8/26/2017,31:58.9,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.77, state:Upgrading. (code 1), progress: 0%"
8/26/2017,31:58.9,push upgrade progress: 52%
8/26/2017,32:00.9,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.77, state:Upgrading. (code 1), progress: 0%"
8/26/2017,32:00.9,push upgrade progress: 52%
8/26/2017,32:00.9,"upgrader state: 3, progress: 0.62"
8/26/2017,32:00.9,"group upgrader state: 3, progress: 0.62"
8/26/2017,32:00.9,"upgrade manager state 3, progress: 0.616000"
8/26/2017,32:02.9,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.77, state:Upgrading. (code 1), progress: 0%"
8/26/2017,32:02.9,push upgrade progress: 52%
8/26/2017,32:02.9,"upgrade manager state 3, progress: 0.616000"
8/26/2017,32:04.9,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.77, state:Upgrading. (code 1), progress: 0%"
8/26/2017,32:04.9,push upgrade progress: 52%
8/26/2017,32:04.9,"upgrader state: 3, progress: 0.62"
8/26/2017,32:04.9,"group upgrader state: 3, progress: 0.62"
8/26/2017,32:04.9,"upgrade manager state 3, progress: 0.616000"
8/26/2017,32:06.9,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.77, state:Upgrading. (code 1), progress: 0%"
8/26/2017,32:06.9,push upgrade progress: 52%
8/26/2017,32:06.9,"upgrade manager state 3, progress: 0.616000"
8/26/2017,32:07.9,"sub module info: modueID: 0x24, firmwareVersion: 01.06.19.17, state:Upgrading. (code 1), progress: 0%"
8/26/2017,32:07.9,push upgrade progress: 55%
8/26/2017,32:07.9,"upgrade manager state 3, progress: 0.640000"
8/26/2017,32:09.9,"sub module info: modueID: 0x24, firmwareVersion: 01.06.19.17, state:Upgrading. (code 1), progress: 0%"
8/26/2017,32:09.9,push upgrade progress: 55%
8/26/2017,32:09.9,"upgrader state: 3, progress: 0.64"
8/26/2017,32:09.9,"group upgrader state: 3, progress: 0.64"
8/26/2017,32:09.9,"upgrade manager state 3, progress: 0.640000"
8/26/2017,32:11.9,"sub module info: modueID: 0x24, firmwareVersion: 01.06.19.17, state:Upgrading. (code 1), progress: 0%"
8/26/2017,32:11.9,push upgrade progress: 55%
8/26/2017,32:11.9,"upgrade manager state 3, progress: 0.640000"
8/26/2017,32:13.9,"sub module info: modueID: 0x24, firmwareVersion: 01.06.19.17, state:Upgrading. (code 1), progress: 0%"
8/26/2017,32:13.9,push upgrade progress: 55%
8/26/2017,32:13.9,"upgrader state: 3, progress: 0.64"
8/26/2017,32:13.9,"group upgrader state: 3, progress: 0.64"
8/26/2017,32:13.9,"upgrade manager state 3, progress: 0.640000"
8/26/2017,32:15.9,"sub module info: modueID: 0x24, firmwareVersion: 01.06.19.17, state:Upgrading. (code 1), progress: 0%"
8/26/2017,32:15.9,push upgrade progress: 55%
8/26/2017,32:15.9,"upgrade manager state 3, progress: 0.640000"
