date,time,message
8/26/2017,38:20.5,push upgrade progress: 29%
8/26/2017,38:20.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:22.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,38:22.5,push upgrade progress: 29%
8/26/2017,38:22.5,"upgrader state: 3, progress: 0.43"
8/26/2017,38:22.5,"group upgrader state: 3, progress: 0.43"
8/26/2017,38:22.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:23.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 5%"
8/26/2017,38:23.2,push upgrade progress: 29%
8/26/2017,38:25.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 5%"
8/26/2017,38:25.2,push upgrade progress: 29%
8/26/2017,38:25.2,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:25.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 10%"
8/26/2017,38:25.2,push upgrade progress: 29%
8/26/2017,38:27.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 10%"
8/26/2017,38:27.2,push upgrade progress: 29%
8/26/2017,38:27.2,"upgrader state: 3, progress: 0.43"
8/26/2017,38:27.2,"group upgrader state: 3, progress: 0.43"
8/26/2017,38:27.2,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:27.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 15%"
8/26/2017,38:27.2,push upgrade progress: 29%
8/26/2017,38:29.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 15%"
8/26/2017,38:29.2,push upgrade progress: 29%
8/26/2017,38:29.2,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:29.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 20%"
8/26/2017,38:29.5,push upgrade progress: 29%
8/26/2017,38:31.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 20%"
8/26/2017,38:31.5,push upgrade progress: 29%
8/26/2017,38:31.5,"upgrader state: 3, progress: 0.43"
8/26/2017,38:31.5,"group upgrader state: 3, progress: 0.43"
8/26/2017,38:31.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:31.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 25%"
8/26/2017,38:31.5,push upgrade progress: 30%
8/26/2017,38:33.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 25%"
8/26/2017,38:33.5,push upgrade progress: 30%
8/26/2017,38:33.5,"upgrade manager state 3, progress: 0.440000"
8/26/2017,38:33.6,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 30%"
8/26/2017,38:33.6,push upgrade progress: 30%
8/26/2017,38:35.6,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 30%"
8/26/2017,38:35.6,push upgrade progress: 30%
8/26/2017,38:35.6,"upgrader state: 3, progress: 0.44"
8/26/2017,38:35.6,"group upgrader state: 3, progress: 0.44"
8/26/2017,38:35.6,"upgrade manager state 3, progress: 0.440000"
8/26/2017,38:35.8,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 35%"
8/26/2017,38:35.8,push upgrade progress: 30%
8/26/2017,38:37.8,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 35%"
8/26/2017,38:37.8,push upgrade progress: 30%
8/26/2017,38:37.8,"upgrade manager state 3, progress: 0.440000"
8/26/2017,38:37.9,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 40%"
8/26/2017,38:37.9,push upgrade progress: 30%
8/26/2017,38:39.9,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 40%"
8/26/2017,38:39.9,push upgrade progress: 30%
8/26/2017,38:39.9,"upgrader state: 3, progress: 0.44"
8/26/2017,38:39.9,"group upgrader state: 3, progress: 0.44"
8/26/2017,38:39.9,"upgrade manager state 3, progress: 0.440000"
8/26/2017,38:39.9,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 45%"
8/26/2017,38:39.9,push upgrade progress: 30%
8/26/2017,38:41.9,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 45%"
8/26/2017,38:41.9,push upgrade progress: 30%
8/26/2017,38:41.9,"upgrade manager state 3, progress: 0.440000"
8/26/2017,38:42.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 50%"
8/26/2017,38:42.2,push upgrade progress: 31%
8/26/2017,38:44.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 50%"
8/26/2017,38:44.2,push upgrade progress: 31%
8/26/2017,38:44.2,"upgrader state: 3, progress: 0.45"
8/26/2017,38:44.2,"group upgrader state: 3, progress: 0.45"
8/26/2017,38:44.2,"upgrade manager state 3, progress: 0.448000"
8/26/2017,38:44.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 55%"
8/26/2017,38:44.2,push upgrade progress: 31%
8/26/2017,38:46.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 55%"
8/26/2017,38:46.2,push upgrade progress: 31%
8/26/2017,38:46.2,"upgrade manager state 3, progress: 0.448000"
8/26/2017,38:48.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 55%"
8/26/2017,38:48.2,push upgrade progress: 31%
8/26/2017,38:48.2,"upgrader state: 3, progress: 0.45"
8/26/2017,38:48.2,"group upgrader state: 3, progress: 0.45"
8/26/2017,38:48.2,"upgrade manager state 3, progress: 0.448000"
8/26/2017,38:50.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 55%"
8/26/2017,38:50.2,push upgrade progress: 31%
8/26/2017,38:50.2,"upgrade manager state 3, progress: 0.448000"
8/26/2017,38:52.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 55%"
8/26/2017,38:52.2,push upgrade progress: 31%
8/26/2017,38:52.2,"upgrader state: 3, progress: 0.45"
8/26/2017,38:52.2,"group upgrader state: 3, progress: 0.45"
8/26/2017,38:52.2,"upgrade manager state 3, progress: 0.448000"
8/26/2017,38:54.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 55%"
8/26/2017,38:54.2,push upgrade progress: 31%
8/26/2017,38:54.2,"upgrade manager state 3, progress: 0.448000"
8/26/2017,38:56.2,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 55%"
8/26/2017,38:56.2,push upgrade progress: 31%
8/26/2017,38:56.2,"upgrader state: 3, progress: 0.45"
8/26/2017,38:56.2,"group upgrader state: 3, progress: 0.45"
8/26/2017,38:56.2,"upgrade manager state 3, progress: 0.448000"
8/26/2017,38:57.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Version Match. (code 5), progress: 100%"
8/26/2017,38:57.3,push upgrade progress: 32%
8/26/2017,38:57.3,"upgrade manager state 3, progress: 0.456000"
8/26/2017,38:59.3,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Version Match. (code 5), progress: 100%"
8/26/2017,38:59.3,push upgrade progress: 32%
8/26/2017,38:59.3,"upgrader state: 3, progress: 0.46"
8/26/2017,38:59.3,"group upgrader state: 3, progress: 0.46"
8/26/2017,38:59.3,"upgrade manager state 3, progress: 0.456000"
8/26/2017,39:00.4,"sub module info: modueID: 0xa9, firmwareVersion: 01.00.01.04, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:00.4,push upgrade progress: 32%
8/26/2017,39:00.4,"upgrade manager state 3, progress: 0.456000"
8/26/2017,39:00.4,"sub module info: modueID: 0xa9, firmwareVersion: 01.00.01.04, state:Upgrading. (code 1), progress: 25%"
8/26/2017,39:00.4,push upgrade progress: 33%
8/26/2017,39:02.3,"sub module info: modueID: 0xa9, firmwareVersion: 01.00.01.04, state:Upgrading. (code 1), progress: 25%"
8/26/2017,39:02.3,push upgrade progress: 33%
8/26/2017,39:02.3,"upgrader state: 3, progress: 0.46"
8/26/2017,39:02.3,"group upgrader state: 3, progress: 0.46"
8/26/2017,39:02.3,"upgrade manager state 3, progress: 0.464000"
8/26/2017,39:03.4,"sub module info: modueID: 0xa9, firmwareVersion: 01.00.01.04, state:Version Match. (code 5), progress: 100%"
8/26/2017,39:03.4,push upgrade progress: 36%
8/26/2017,39:03.4,"upgrade manager state 3, progress: 0.488000"
8/26/2017,39:05.4,"sub module info: modueID: 0xa9, firmwareVersion: 01.00.01.04, state:Version Match. (code 5), progress: 100%"
8/26/2017,39:05.4,push upgrade progress: 36%
8/26/2017,39:05.4,"upgrader state: 3, progress: 0.49"
8/26/2017,39:05.4,"group upgrader state: 3, progress: 0.49"
8/26/2017,39:05.4,"upgrade manager state 3, progress: 0.488000"
8/26/2017,39:06.4,"sub module info: modueID: 0x0c, firmwareVersion: 01.02.00.46, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:06.4,push upgrade progress: 36%
8/26/2017,39:06.4,"upgrade manager state 3, progress: 0.488000"
8/26/2017,39:08.4,"sub module info: modueID: 0x0c, firmwareVersion: 01.02.00.46, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:08.4,push upgrade progress: 36%
8/26/2017,39:08.4,"upgrader state: 3, progress: 0.49"
8/26/2017,39:08.4,"group upgrader state: 3, progress: 0.49"
8/26/2017,39:08.4,"upgrade manager state 3, progress: 0.488000"
8/26/2017,39:08.4,"sub module info: modueID: 0x0c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,39:08.4,push upgrade progress: 39%
8/26/2017,39:10.4,"sub module info: modueID: 0x0c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,39:10.4,push upgrade progress: 39%
8/26/2017,39:10.4,"upgrade manager state 3, progress: 0.512000"
8/26/2017,39:11.4,"sub module info: modueID: 0x2c, firmwareVersion: 01.02.00.46, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:11.4,push upgrade progress: 39%
8/26/2017,39:11.4,"upgrader state: 3, progress: 0.51"
8/26/2017,39:11.4,"group upgrader state: 3, progress: 0.51"
8/26/2017,39:11.4,"upgrade manager state 3, progress: 0.512000"
8/26/2017,39:13.5,"sub module info: modueID: 0x2c, firmwareVersion: 01.02.00.46, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:13.5,push upgrade progress: 39%
8/26/2017,39:13.5,"upgrade manager state 3, progress: 0.512000"
8/26/2017,39:13.5,"sub module info: modueID: 0x2c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,39:13.5,push upgrade progress: 42%
8/26/2017,39:15.5,"sub module info: modueID: 0x2c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,39:15.5,push upgrade progress: 42%
8/26/2017,39:15.5,"upgrader state: 3, progress: 0.54"
8/26/2017,39:15.5,"group upgrader state: 3, progress: 0.54"
8/26/2017,39:15.5,"upgrade manager state 3, progress: 0.536000"
8/26/2017,39:16.5,"sub module info: modueID: 0x4c, firmwareVersion: 01.02.00.46, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:16.5,push upgrade progress: 42%
8/26/2017,39:16.5,"upgrade manager state 3, progress: 0.536000"
8/26/2017,39:18.5,"sub module info: modueID: 0x4c, firmwareVersion: 01.02.00.46, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:18.5,push upgrade progress: 42%
8/26/2017,39:18.5,"upgrader state: 3, progress: 0.54"
8/26/2017,39:18.5,"group upgrader state: 3, progress: 0.54"
8/26/2017,39:18.5,"upgrade manager state 3, progress: 0.536000"
8/26/2017,39:18.6,"sub module info: modueID: 0x4c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,39:18.6,push upgrade progress: 45%
8/26/2017,39:20.6,"sub module info: modueID: 0x4c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,39:20.6,push upgrade progress: 45%
8/26/2017,39:20.6,"upgrade manager state 3, progress: 0.560000"
8/26/2017,39:21.6,"sub module info: modueID: 0x6c, firmwareVersion: 01.02.00.46, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:21.6,push upgrade progress: 45%
8/26/2017,39:21.6,"upgrader state: 3, progress: 0.56"
8/26/2017,39:21.6,"group upgrader state: 3, progress: 0.56"
8/26/2017,39:21.6,"upgrade manager state 3, progress: 0.560000"
8/26/2017,39:23.6,"sub module info: modueID: 0x6c, firmwareVersion: 01.02.00.46, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:23.6,push upgrade progress: 45%
8/26/2017,39:23.6,"upgrade manager state 3, progress: 0.560000"
8/26/2017,39:23.6,"sub module info: modueID: 0x6c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,39:23.6,push upgrade progress: 48%
8/26/2017,39:25.6,"sub module info: modueID: 0x6c, firmwareVersion: 01.02.00.46, state:Version Match. (code 5), progress: 100%"
8/26/2017,39:25.6,push upgrade progress: 48%
8/26/2017,39:25.6,"upgrader state: 3, progress: 0.58"
8/26/2017,39:25.6,"group upgrader state: 3, progress: 0.58"
8/26/2017,39:25.6,"upgrade manager state 3, progress: 0.584000"
8/26/2017,39:26.6,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.32, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:26.6,push upgrade progress: 48%
8/26/2017,39:26.6,"upgrade manager state 3, progress: 0.584000"
8/26/2017,39:28.6,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.32, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:28.6,push upgrade progress: 48%
8/26/2017,39:28.6,"upgrader state: 3, progress: 0.58"
8/26/2017,39:28.6,"group upgrader state: 3, progress: 0.58"
8/26/2017,39:28.6,"upgrade manager state 3, progress: 0.584000"
8/26/2017,39:30.6,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.32, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:30.6,push upgrade progress: 48%
8/26/2017,39:30.6,"upgrade manager state 3, progress: 0.584000"
8/26/2017,39:32.6,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.32, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:32.6,push upgrade progress: 48%
8/26/2017,39:32.6,"upgrader state: 3, progress: 0.58"
8/26/2017,39:32.6,"group upgrader state: 3, progress: 0.58"
8/26/2017,39:32.6,"upgrade manager state 3, progress: 0.584000"
8/26/2017,39:34.6,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.32, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:34.6,push upgrade progress: 48%
8/26/2017,39:34.6,"upgrade manager state 3, progress: 0.584000"
8/26/2017,39:35.6,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.77, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:35.6,push upgrade progress: 52%
8/26/2017,39:35.6,"upgrader state: 3, progress: 0.62"
8/26/2017,39:35.6,"group upgrader state: 3, progress: 0.62"
8/26/2017,39:37.6,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.77, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:37.6,push upgrade progress: 52%
8/26/2017,39:37.6,"upgrade manager state 3, progress: 0.616000"
8/26/2017,39:39.6,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.77, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:39.6,push upgrade progress: 52%
8/26/2017,39:39.6,"upgrader state: 3, progress: 0.62"
8/26/2017,39:39.6,"group upgrader state: 3, progress: 0.62"
8/26/2017,39:39.6,"upgrade manager state 3, progress: 0.616000"
8/26/2017,39:41.6,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.77, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:41.6,push upgrade progress: 52%
8/26/2017,39:41.6,"upgrade manager state 3, progress: 0.616000"
8/26/2017,39:43.6,"sub module info: modueID: 0x04, firmwareVersion: 01.00.00.77, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:43.6,push upgrade progress: 52%
8/26/2017,39:43.6,"upgrader state: 3, progress: 0.62"
8/26/2017,39:43.6,"group upgrader state: 3, progress: 0.62"
8/26/2017,39:43.6,"upgrade manager state 3, progress: 0.616000"
8/26/2017,39:44.6,"sub module info: modueID: 0x24, firmwareVersion: 01.06.19.17, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:44.6,push upgrade progress: 55%
8/26/2017,39:46.6,"sub module info: modueID: 0x24, firmwareVersion: 01.06.19.17, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:46.6,push upgrade progress: 55%
8/26/2017,39:46.6,"upgrader state: 3, progress: 0.64"
8/26/2017,39:46.6,"group upgrader state: 3, progress: 0.64"
8/26/2017,39:46.6,"upgrade manager state 3, progress: 0.640000"
8/26/2017,39:48.6,"sub module info: modueID: 0x24, firmwareVersion: 01.06.19.17, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:48.6,push upgrade progress: 55%
8/26/2017,39:48.6,"upgrade manager state 3, progress: 0.640000"
8/26/2017,39:50.6,"sub module info: modueID: 0x24, firmwareVersion: 01.06.19.17, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:50.6,push upgrade progress: 55%
8/26/2017,39:50.6,"upgrader state: 3, progress: 0.64"
8/26/2017,39:50.6,"group upgrader state: 3, progress: 0.64"
8/26/2017,39:50.6,"upgrade manager state 3, progress: 0.640000"
8/26/2017,39:52.6,"sub module info: modueID: 0x24, firmwareVersion: 01.06.19.17, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:52.6,push upgrade progress: 55%
8/26/2017,39:52.6,"upgrade manager state 3, progress: 0.640000"
8/26/2017,39:54.6,"sub module info: modueID: 0x24, firmwareVersion: 01.06.19.17, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:54.6,push upgrade progress: 55%
8/26/2017,39:54.6,"upgrader state: 3, progress: 0.64"
8/26/2017,39:54.6,"group upgrader state: 3, progress: 0.64"
8/26/2017,39:54.6,"upgrade manager state 3, progress: 0.640000"
8/26/2017,39:55.7,"sub module info: modueID: 0x24, firmwareVersion: 01.06.19.17, state:Skip. (code 4), progress: 0%"
8/26/2017,39:55.7,push upgrade progress: 55%
8/26/2017,39:55.7,"upgrade manager state 3, progress: 0.640000"
8/26/2017,39:57.7,"sub module info: modueID: 0x24, firmwareVersion: 01.06.19.17, state:Skip. (code 4), progress: 0%"
8/26/2017,39:57.7,push upgrade progress: 55%
8/26/2017,39:57.7,"upgrader state: 3, progress: 0.64"
8/26/2017,39:57.7,"group upgrader state: 3, progress: 0.64"
8/26/2017,39:57.7,"upgrade manager state 3, progress: 0.640000"
8/26/2017,39:58.7,"sub module info: modueID: 0x84, firmwareVersion: 00.00.00.27, state:Upgrading. (code 1), progress: 0%"
8/26/2017,39:58.7,push upgrade progress: 58%
8/26/2017,39:58.7,"upgrade manager state 3, progress: 0.664000"
8/26/2017,40:00.7,"sub module info: modueID: 0x84, firmwareVersion: 00.00.00.27, state:Upgrading. (code 1), progress: 0%"
8/26/2017,40:00.7,push upgrade progress: 58%
8/26/2017,40:00.7,"upgrader state: 3, progress: 0.66"
8/26/2017,40:00.7,"group upgrader state: 3, progress: 0.66"
8/26/2017,40:00.7,"upgrade manager state 3, progress: 0.664000"
8/26/2017,40:00.7,"sub module info: modueID: 0x84, firmwareVersion: 00.00.00.27, state:Version Match. (code 5), progress: 100%"
8/26/2017,40:00.7,push upgrade progress: 61%
8/26/2017,40:02.7,"sub module info: modueID: 0x84, firmwareVersion: 00.00.00.27, state:Version Match. (code 5), progress: 100%"
8/26/2017,40:02.7,push upgrade progress: 61%
8/26/2017,40:02.7,"upgrade manager state 3, progress: 0.688000"
8/26/2017,40:03.7,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 0%"
8/26/2017,40:03.7,push upgrade progress: 61%
8/26/2017,40:03.7,"upgrader state: 3, progress: 0.69"
8/26/2017,40:03.7,"group upgrader state: 3, progress: 0.69"
8/26/2017,40:03.7,"upgrade manager state 3, progress: 0.688000"
8/26/2017,40:05.7,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 0%"
8/26/2017,40:05.7,push upgrade progress: 61%
8/26/2017,40:05.7,"upgrade manager state 3, progress: 0.688000"
8/26/2017,40:07.7,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 0%"
8/26/2017,40:07.7,push upgrade progress: 61%
8/26/2017,40:07.7,"upgrader state: 3, progress: 0.69"
8/26/2017,40:07.7,"group upgrader state: 3, progress: 0.69"
8/26/2017,40:07.7,"upgrade manager state 3, progress: 0.688000"
8/26/2017,40:09.7,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 0%"
8/26/2017,40:09.7,push upgrade progress: 61%
8/26/2017,40:09.7,"upgrade manager state 3, progress: 0.688000"
8/26/2017,40:11.7,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 0%"
8/26/2017,40:11.7,push upgrade progress: 61%
8/26/2017,40:11.7,"upgrader state: 3, progress: 0.69"
8/26/2017,40:11.7,"group upgrader state: 3, progress: 0.69"
8/26/2017,40:11.7,"upgrade manager state 3, progress: 0.688000"
8/26/2017,40:13.7,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 0%"
8/26/2017,40:13.7,push upgrade progress: 61%
8/26/2017,40:13.7,"upgrade manager state 3, progress: 0.688000"
8/26/2017,40:15.7,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 0%"
8/26/2017,40:15.7,push upgrade progress: 61%
8/26/2017,40:15.7,"upgrader state: 3, progress: 0.69"
8/26/2017,40:15.7,"group upgrader state: 3, progress: 0.69"
8/26/2017,40:15.7,"upgrade manager state 3, progress: 0.688000"
8/26/2017,40:17.6,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 5%"
8/26/2017,40:17.6,push upgrade progress: 61%
8/26/2017,40:17.6,"upgrade manager state 3, progress: 0.688000"
8/26/2017,40:18.5,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 10%"
8/26/2017,40:18.5,push upgrade progress: 61%
8/26/2017,40:19.6,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 15%"
8/26/2017,40:19.6,push upgrade progress: 61%
8/26/2017,40:19.6,"upgrader state: 3, progress: 0.69"
8/26/2017,40:19.6,"group upgrader state: 3, progress: 0.69"
8/26/2017,40:19.6,"upgrade manager state 3, progress: 0.688000"
8/26/2017,40:20.6,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 20%"
8/26/2017,40:20.6,push upgrade progress: 61%
8/26/2017,40:20.6,"upgrade manager state 3, progress: 0.688000"
8/26/2017,40:21.5,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 25%"
8/26/2017,40:21.5,push upgrade progress: 62%
8/26/2017,40:22.5,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 30%"
8/26/2017,40:22.5,push upgrade progress: 62%
8/26/2017,40:22.5,"upgrade manager state 3, progress: 0.696000"
8/26/2017,40:23.5,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 35%"
8/26/2017,40:23.5,push upgrade progress: 62%
8/26/2017,40:23.5,"upgrader state: 3, progress: 0.70"
8/26/2017,40:23.5,"group upgrader state: 3, progress: 0.70"
8/26/2017,40:24.4,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 40%"
8/26/2017,40:24.4,push upgrade progress: 62%
8/26/2017,40:24.4,"upgrade manager state 3, progress: 0.696000"
8/26/2017,40:25.4,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 45%"
8/26/2017,40:25.4,push upgrade progress: 62%
8/26/2017,40:26.4,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 50%"
8/26/2017,40:26.4,push upgrade progress: 63%
8/26/2017,40:26.4,"upgrade manager state 3, progress: 0.704000"
8/26/2017,40:27.3,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 55%"
8/26/2017,40:27.3,push upgrade progress: 63%
8/26/2017,40:27.3,"upgrader state: 3, progress: 0.70"
8/26/2017,40:27.3,"group upgrader state: 3, progress: 0.70"
8/26/2017,40:29.3,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 55%"
8/26/2017,40:29.3,push upgrade progress: 63%
8/26/2017,40:29.3,"upgrade manager state 3, progress: 0.704000"
8/26/2017,40:31.3,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 55%"
8/26/2017,40:31.3,push upgrade progress: 63%
8/26/2017,40:31.3,"upgrader state: 3, progress: 0.70"
8/26/2017,40:31.3,"group upgrader state: 3, progress: 0.70"
8/26/2017,40:31.3,"upgrade manager state 3, progress: 0.704000"
8/26/2017,40:33.6,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Upgrading. (code 1), progress: 55%"
8/26/2017,40:33.6,push upgrade progress: 63%
8/26/2017,40:33.6,"upgrade manager state 3, progress: 0.704000"
8/26/2017,40:33.8,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Version Match. (code 5), progress: 100%"
8/26/2017,40:33.8,push upgrade progress: 64%
8/26/2017,40:35.8,"sub module info: modueID: 0x05, firmwareVersion: 01.00.01.15, state:Version Match. (code 5), progress: 100%"
8/26/2017,40:35.8,push upgrade progress: 64%
8/26/2017,40:35.8,"upgrader state: 3, progress: 0.71"
8/26/2017,40:35.8,"group upgrader state: 3, progress: 0.71"
8/26/2017,40:35.8,"upgrade manager state 3, progress: 0.712000"
8/26/2017,40:36.8,"sub module info: modueID: 0x25, firmwareVersion: 00.01.00.09, state:Upgrading. (code 1), progress: 0%"
8/26/2017,40:36.8,push upgrade progress: 64%
8/26/2017,40:36.8,"upgrade manager state 3, progress: 0.712000"
8/26/2017,40:38.8,"sub module info: modueID: 0x25, firmwareVersion: 00.01.00.09, state:Upgrading. (code 1), progress: 0%"
8/26/2017,40:38.8,push upgrade progress: 64%
8/26/2017,40:38.8,"upgrader state: 3, progress: 0.71"
8/26/2017,40:38.8,"group upgrader state: 3, progress: 0.71"
8/26/2017,40:38.8,"upgrade manager state 3, progress: 0.712000"
